ID;income;age;gender;education_level
11893;64417.99298174303;33;F;1.0
41685;64417.810031683926;41;M;3.0
26579;64416.55021018952;56;F;1.0
30855;64414.412125630304;39;F;1.0
11136;64394.98768476679;45;F;1.0
60798;64390.34967557491;42;M;3.0
91234;64388.84235514863;41;F;2.0
76669;64386.92408693032;51;F;3.0
63829;64386.417838411566;40;F;2.0
71778;64383.48559395087;38;F;2.0
75830;64380.31539948296;19;M;2.0
35321;64375.14364506275;20;M;2.0
2341;64373.75030588982;64;F;1.0
83052;64369.84161965028;45;M;3.0
3624;64367.00346068063;32;F;3.0
45794;64361.92515490261;39;F;1.0
80682;64355.33157921438;38;M;2.0
95548;64346.92165894594;40;M;2.0
66835;64345.49398840874;43;M;2.0
11289;64342.98632593114;39;F;3.0
90278;64342.568015298195;49;M;3.0
57569;64339.43996651615;37;M;2.0
33884;64334.49595620345;30;M;3.0
56959;64332.667324494374;37;F;1.0
70190;64330.83084338982;60;M;3.0
93490;64328.125575487706;37;F;2.0
60272;64326.444962790345;51;M;0.0
76870;64315.22352661401;37;F;2.0
94571;64310.150698090554;41;F;2.0
33095;64304.134235660036;58;F;2.0
52867;64284.280724510696;32;F;1.0
88785;64283.16992186589;32;M;3.0
11620;64270.37801599689;40;F;3.0
41886;64269.4457611915;60;F;1.0
32210;64263.94593352479;47;F;3.0
51401;64262.98102601379;40;F;3.0
28229;64253.47415687142;36;M;1.0
63540;64242.88087219797;62;M;1.0
56707;64239.7897137018;42;M;3.0
61465;64235.73418422319;37;M;2.0
40412;64233.91818619179;43;F;3.0
42063;64231.74849827695;31;F;1.0
99225;64226.93421126624;60;M;2.0
75414;64221.35180826299;41;F;3.0
76207;64213.16193894173;24;M;2.0
85441;64201.6343206733;19;F;1.0
89728;64198.972463378814;30;F;2.0
22941;64179.069039872906;43;M;3.0
15896;64177.132742942136;27;M;3.0
30428;64169.02859801084;46;F;1.0
48550;64164.6383228624;23;M;2.0
96999;64158.175029603386;26;M;2.0
83009;64155.23504808797;52;F;2.0
18019;64152.84116212737;36;F;3.0
65922;64152.82907453773;47;M;2.0
19000;64152.55741523091;46;M;0.0
50069;64150.240074224035;30;M;0.0
65372;64141.928211198174;34;F;3.0
66934;64141.406134273464;18;M;3.0
97153;64132.63277206375;36;M;2.0
43788;64132.35441084026;26;F;2.0
42933;64132.31016646108;59;F;2.0
13833;64127.64935595893;43;M;1.0
43156;64122.26241632704;55;M;1.0
34406;64119.03176596649;56;F;1.0
86531;64114.285224049956;21;M;1.0
51133;64113.27532009829;30;M;3.0
22123;64108.22475021359;46;M;1.0
25984;64094.89716967839;53;M;2.0
21633;64090.656342357266;25;M;2.0
81926;64087.653765865325;35;F;2.0
56729;64087.40317292892;44;F;2.0
19164;64075.1482682058;63;M;3.0
26425;64073.06125573916;32;M;2.0
85650;64072.14226615241;62;F;1.0
5903;64066.20401313664;42;F;1.0
89360;64062.00996569866;25;M;2.0
61135;64061.7960500365;50;M;2.0
30103;64052.390207844175;27;F;1.0
58579;64051.76723658702;28;F;2.0
37738;64038.93527956563;31;M;0.0
76354;64022.60086463968;37;M;3.0
86649;64017.6602445833;61;F;2.0
59600;64010.07260807039;32;M;3.0
42289;63982.158131925695;49;M;2.0
88387;63980.24940250075;31;F;2.0
69838;63979.897846020496;19;F;3.0
98117;63976.09710550032;49;F;3.0
30940;63975.50636628718;64;M;3.0
51234;63965.75193104026;44;M;2.0
20030;63965.28060441109;40;F;3.0
36215;63965.199969800975;53;M;2.0
16271;63960.89107037929;62;M;1.0
92576;63960.12447063561;60;M;2.0
43874;63955.05228862613;52;F;2.0
98541;63954.62640248164;41;F;3.0
38412;63951.19747838781;58;M;1.0
96944;63950.14929794344;31;M;2.0
97448;63940.26550380232;50;M;0.0
89982;63936.49650314857;51;M;1.0
86843;63929.8893097025;38;M;2.0
50883;63926.46701151719;49;M;3.0
69732;63925.44342342687;30;F;2.0
8410;63919.699305867776;44;M;2.0
92240;63918.34980915894;29;F;0.0
59087;63915.62462004017;56;M;2.0
25766;63914.28061444232;27;M;2.0
10170;63909.94571150001;56;M;3.0
4423;63906.85019989185;59;M;2.0
26431;63903.3776437992;50;M;1.0
68214;63902.76998038539;35;M;3.0
17139;63901.22436600948;60;F;2.0
42714;63900.1635466037;43;F;2.0
67171;63897.76274118555;49;M;3.0
3647;63896.47688387284;57;M;2.0
16153;63893.97384900201;34;F;3.0
83089;63893.871623579485;34;F;2.0
17557;63888.3073116421;38;F;3.0
51003;63883.5984789207;42;M;2.0
24416;63878.28727056873;37;M;1.0
45955;63870.51591156017;61;F;3.0
27641;63868.020287150386;36;F;2.0
86262;63859.54142672414;44;F;2.0
24801;63858.75108563213;53;M;1.0
9514;63856.525376156365;43;M;0.0
31034;63837.30874825732;54;M;2.0
26177;63832.4779853115;32;F;1.0
44284;63824.61934919133;56;F;3.0
35551;63823.7632906052;48;M;3.0
17350;63814.110649016206;42;M;3.0
35838;63805.03053565175;43;F;2.0
68365;63803.79151412572;35;F;2.0
67679;63794.661472149586;26;M;3.0
89119;63792.10931720853;53;F;2.0
18775;63791.57987095054;49;F;3.0
24710;63786.78146895965;36;F;1.0
14428;63776.761609032066;24;F;0.0
44771;63766.25444287829;44;M;1.0
90279;63759.421087372204;44;M;3.0
50769;63756.717205640234;37;M;1.0
85705;63751.00996652811;48;M;2.0
51325;63748.09889293915;58;M;1.0
32107;63747.28728984193;41;F;3.0
58931;63741.46524253921;46;M;2.0
64468;63732.74260210077;59;M;3.0
26571;63725.06049373408;54;M;1.0
25385;63722.93594539103;48;F;3.0
14334;63717.84622653287;47;M;2.0
4527;63711.12120206862;56;F;3.0
74358;63707.81971127045;45;M;0.0
63594;63705.65162787498;34;F;3.0
43432;63696.11190639649;42;M;2.0
10973;63695.463709634365;42;F;2.0
6037;63683.73193105057;54;M;2.0
11885;63683.72817982937;51;M;2.0
57042;63679.31337899466;22;F;1.0
99463;63670.10280575263;28;F;1.0
92043;63667.34522793541;18;M;3.0
1781;63653.50364354971;50;M;2.0
96533;63652.69400940564;29;M;2.0
55736;63631.83406661973;41;M;2.0
26218;63621.080173995186;31;M;2.0
85654;63613.969028400265;48;M;3.0
50073;63611.35582965052;41;M;1.0
13799;63610.93326516847;61;F;1.0
34155;63610.32232523585;44;M;1.0
47327;63609.57689722481;35;M;3.0
91748;63607.14010950744;28;F;1.0
30298;63606.3293559808;56;F;2.0
22478;63598.3520655022;20;F;1.0
80759;63591.837970085064;45;M;2.0
62104;63589.7690003595;49;M;1.0
88840;63580.79937618607;23;F;2.0
87735;63580.19979262504;34;F;3.0
25189;63574.10207234963;42;M;3.0
25949;63572.77067929963;25;M;3.0
3558;63566.837604047505;27;M;1.0
68243;63552.69052032613;53;M;2.0
5604;63542.588306793754;34;M;3.0
40662;63540.29307732855;29;F;0.0
72326;63539.34587846565;38;M;1.0
3162;63534.150710388225;36;F;3.0
47772;63525.45839509376;48;M;2.0
2857;63523.76888007343;39;M;2.0
8296;63522.77492265406;50;F;2.0
24838;63521.540967310495;31;F;3.0
23657;63517.10795547302;41;M;1.0
27570;63516.70265414372;51;M;3.0
92611;63503.42898269516;62;M;3.0
92041;63499.6885671061;46;F;3.0
73439;63495.31075178326;18;M;2.0
80442;63494.85037055952;40;M;3.0
10439;63493.623910738184;54;M;2.0
85182;63492.36329887515;44;M;2.0
46346;63491.07742104171;63;M;1.0
16109;63489.921810178545;51;M;3.0
39035;63485.486632250744;30;F;2.0
99602;63482.018893270106;23;M;2.0
7709;63481.853640369605;24;M;3.0
16443;63481.45745660247;29;M;3.0
86010;63478.54948210874;43;F;2.0
23456;63474.05426962673;33;M;2.0
46017;63467.49066618282;28;M;3.0
41012;63466.202066904174;40;M;1.0
4139;63464.81199905171;54;F;2.0
83683;63459.67622860425;27;F;3.0
33789;63456.56686752844;28;M;1.0
43723;63452.37557675868;20;M;3.0
94878;63435.09054006574;57;M;3.0
98860;63434.069939186054;46;M;1.0
55401;63431.40732018008;38;F;2.0
90358;63420.1863932288;34;F;1.0
42531;63419.10837494332;40;F;0.0
49527;63411.04494716787;62;F;2.0
22585;63410.0395293395;41;M;3.0
54093;63408.525148784785;29;F;2.0
48297;63406.40858713023;29;F;2.0
85087;63395.491129855145;46;F;2.0
59781;63390.49193171007;33;M;1.0
19725;63387.96798605904;36;F;2.0
4126;63377.80615764177;44;M;2.0
18828;63377.033773578674;58;F;3.0
40308;63375.72274614579;45;M;1.0
55408;63374.2728663805;43;M;2.0
46903;63372.34706127345;60;M;1.0
15393;63369.04135688572;39;F;2.0
14212;63359.26131587803;39;M;3.0
61192;63355.29579238313;46;M;3.0
43869;63354.032500771245;58;M;3.0
65906;63347.2607525295;58;M;3.0
95455;63345.54675974214;54;F;3.0
94628;63343.84969683156;26;M;3.0
68004;63339.23561136588;47;M;1.0
9058;63337.665676001445;31;F;1.0
28771;63334.255077431444;44;M;1.0
52255;63331.947999795455;61;F;1.0
60313;63330.654654552534;39;F;3.0
53891;63328.263999747665;56;M;3.0
67245;63326.47214260152;47;F;2.0
75603;63323.829395787834;51;F;1.0
41063;63323.331011814465;33;F;2.0
95099;63322.578606305186;54;F;2.0
31031;63313.32128636937;32;M;2.0
36928;63313.28037805845;41;M;2.0
92123;63311.27780059744;48;M;2.0
22011;63310.665456169445;48;F;3.0
81845;63307.967536780976;30;M;2.0
74075;63304.15893191901;48;F;2.0
17701;63299.99502372772;27;M;2.0
85784;63299.941187847435;39;F;2.0
9801;63298.198058579466;38;M;2.0
65038;63291.620263848046;56;M;1.0
85160;63288.10946320518;27;M;2.0
55704;63286.76426599406;38;F;1.0
88038;63286.29959939739;39;M;1.0
38176;63285.484490237446;25;M;2.0
2752;63283.40600612624;36;M;2.0
76641;63281.997230699475;63;M;1.0
23729;63279.608661328006;42;M;2.0
80217;63275.90936524837;40;M;3.0
51682;63275.84257393162;35;M;2.0
56061;63268.26138704842;47;M;2.0
91426;63262.35332888632;24;M;1.0
61978;63256.43428451808;34;F;3.0
65318;63254.021505093275;52;F;1.0
41600;63249.40985072807;57;M;2.0
78026;63249.2184854499;33;M;2.0
12166;63248.20049371583;41;M;2.0
70324;63238.95141739692;30;F;2.0
71051;63236.610447361;41;F;2.0
60254;63232.344430388126;34;M;3.0
66799;63223.52318900905;21;M;0.0
3599;63222.6058433636;38;M;2.0
69777;63218.539197198916;33;M;2.0
75336;63217.26346822808;35;F;1.0
87903;63215.88654443543;50;F;1.0
72403;63214.35910419651;49;M;2.0
71577;63206.9569478321;51;M;1.0
69369;63201.97021017216;26;F;2.0
57106;63195.18055095889;36;F;2.0
68278;63194.14754512152;31;F;1.0
33856;63191.847500912416;45;F;1.0
69309;63188.921779324184;57;F;2.0
45484;63188.69628463991;45;F;2.0
89643;63187.36023220362;25;F;2.0
95931;63184.182704973355;34;M;3.0
98065;63182.96671937387;24;F;3.0
58367;63182.123731029715;34;M;1.0
78862;63176.6559685498;39;F;1.0
94917;91059.65349494934;46;F;1.0
37811;63164.11531013812;29;M;0.0
62622;63163.61155025462;22;M;2.0
26827;63160.99189847718;36;F;1.0
44634;63160.96118505202;25;M;1.0
8440;63159.40032392384;29;F;1.0
93763;63154.93091385615;50;F;1.0
97447;63154.90777606533;28;F;3.0
79674;63153.197903481174;62;M;2.0
8463;63151.96542551165;25;M;2.0
28613;63151.596350339474;39;M;2.0
42617;63151.32802057642;42;M;3.0
66886;63148.4979084971;60;M;3.0
32111;63146.938212598354;64;M;3.0
50462;63142.443509483084;31;F;2.0
4247;63125.41948524902;25;F;2.0
69544;63122.491192812806;54;F;2.0
77406;63115.037546747306;63;M;3.0
38180;63111.93044643892;61;F;3.0
90821;63110.80699433887;26;F;3.0
54014;63107.640818111046;31;F;3.0
39363;63107.066986283666;57;F;2.0
2073;63096.56629363961;29;F;2.0
13044;63090.81146172529;43;M;3.0
67956;63079.01352559886;50;M;1.0
56117;63071.15189477523;48;F;2.0
9225;63061.47707606852;30;M;1.0
64207;63061.47441069619;31;F;2.0
22390;63058.8906501521;56;F;2.0
68545;63057.388622308164;43;M;3.0
79572;63054.44791552391;61;M;3.0
17951;63053.44850192229;43;M;3.0
78595;63053.22167257308;59;F;1.0
80495;63050.00259532618;39;M;3.0
80120;63045.55750270939;52;M;2.0
66975;63038.587270979624;53;F;2.0
33256;63038.05596021432;32;F;2.0
80321;63035.79175337755;56;F;3.0
15073;63033.467242715116;44;M;1.0
93504;63033.27396060589;41;F;2.0
36515;63032.707942914254;64;M;2.0
63844;63032.68751662488;24;F;1.0
129;63029.87265350905;32;M;2.0
58239;63023.63572009967;62;M;3.0
18166;63020.33064628737;35;M;3.0
40877;63018.35708964621;36;M;2.0
59771;63007.913629537405;39;F;3.0
53084;63006.86782697789;58;M;3.0
22349;63006.62520921545;33;F;1.0
93869;63004.41687222799;33;F;2.0
16233;63004.03860463595;33;M;2.0
37664;62999.05388274783;41;F;2.0
30645;62997.95152267077;27;F;3.0
32925;62992.1585670592;44;M;2.0
61532;62983.281060494555;43;M;1.0
28372;62978.11005352142;25;M;2.0
30951;62976.52719740841;52;M;3.0
25997;62971.484869183856;42;M;3.0
50805;62968.48254478975;32;F;2.0
59892;62965.239462287835;37;F;1.0
15242;62960.449825757896;52;M;1.0
55576;62958.93605809318;40;F;3.0
49011;62956.03212691357;27;F;3.0
87101;62950.83377642171;40;F;1.0
65052;62948.16645185165;42;M;1.0
38991;62944.22674313994;26;F;2.0
37009;62943.18314724156;35;F;1.0
57389;62942.63421322803;55;F;2.0
69834;62942.60585152224;44;F;2.0
74754;62940.06163803565;21;F;3.0
26641;62936.420109319326;34;F;1.0
34629;62924.22774069714;36;F;3.0
79563;62923.144768399296;50;M;2.0
85828;62915.271119814104;52;M;2.0
32441;62915.259170558755;58;M;2.0
38759;62915.044580126385;45;F;1.0
96587;62914.8130104523;30;M;2.0
46944;62908.65914807579;56;M;3.0
33867;62905.963492912066;42;M;3.0
22490;62901.72940973014;40;F;1.0
25370;62891.058912249486;28;F;2.0
49718;62885.192564794146;30;M;3.0
14231;62883.75126078161;51;M;3.0
16053;62882.09786421413;38;M;1.0
23123;62873.12365896384;25;M;2.0
29642;62872.220823448995;35;F;3.0
90515;62870.30421712068;52;F;2.0
77989;62859.98868459668;51;F;2.0
99971;62856.748466547244;43;M;1.0
71882;62855.32306903924;39;F;2.0
73830;62852.46995010511;23;M;3.0
62527;62850.24398323484;38;F;1.0
11999;62844.56729942969;35;M;2.0
53464;62842.64667832742;28;M;3.0
18824;62834.912411948244;18;F;2.0
71250;62831.231575107624;21;F;1.0
87166;62829.35877239885;52;F;1.0
38826;62826.83968861525;64;F;0.0
25372;62820.99644558121;42;M;1.0
47475;62816.39214508195;36;M;1.0
21934;62810.25517147862;55;F;2.0
98416;62809.99928625251;61;F;1.0
31198;62809.59778540672;25;F;0.0
94343;62807.09637640466;59;F;2.0
58401;62796.280269432864;36;F;3.0
17192;62791.41427215914;53;M;3.0
48238;62787.67369728878;41;F;3.0
78882;62778.796018790264;44;F;2.0
42036;62776.77379911178;47;M;1.0
68150;62775.92488503047;43;M;2.0
29816;62774.54844311466;35;M;3.0
99768;62772.43645000787;42;M;3.0
72066;62760.94286202951;33;F;2.0
11809;62756.752882649525;42;M;3.0
77295;62753.471463986265;50;F;3.0
65221;62748.75972852313;54;F;1.0
58112;62744.02041673979;41;M;0.0
56760;62740.62885951533;44;M;3.0
27019;62738.656988928225;39;M;1.0
47839;64818.317559626084;43;F;1.0
92105;62730.69060884963;37;F;3.0
69991;62724.58527964147;38;F;1.0
81746;62723.20217299808;41;F;2.0
7793;62722.815582909796;58;M;3.0
37879;62722.6116188222;46;M;0.0
85325;62721.18376125794;46;M;2.0
78629;62717.800007781254;30;F;2.0
36236;62708.25386406685;32;M;2.0
60894;62705.0598902737;29;F;0.0
33387;62701.359733029545;43;M;0.0
51670;62690.943609746704;56;F;2.0
43711;62690.815377317405;57;M;3.0
95768;62683.514864979756;45;F;2.0
98466;62678.69782025453;46;M;1.0
98088;62672.93194106378;61;F;3.0
54349;62671.44666235073;29;M;1.0
47377;62669.62046868789;48;M;1.0
9041;62669.37640693001;48;F;2.0
30137;62667.96387247737;45;F;3.0
61100;62666.10479577613;28;M;2.0
63430;62662.44000021182;45;F;2.0
65334;62657.70861761834;28;M;2.0
78785;62655.75409072111;47;F;1.0
9923;62653.45500258033;54;M;3.0
82775;62653.45356500431;45;M;1.0
49466;62652.137656876475;49;M;2.0
49047;62651.00396587777;37;M;3.0
2480;62647.557232942425;54;F;2.0
61952;62645.183279421166;20;M;2.0
47359;62641.88702868511;41;F;2.0
64130;62635.765060553305;27;F;3.0
25696;62631.73997896331;59;F;2.0
40105;62627.47307439735;37;M;2.0
13642;62622.68401576391;53;M;3.0
5456;62621.85751683639;51;F;3.0
35582;62619.892187116006;25;F;3.0
9483;62615.9351155309;25;F;1.0
55613;62611.6269257956;54;F;1.0
91297;62610.74527985495;49;M;2.0
29526;62609.530455683256;43;F;2.0
71606;62592.94810708398;26;F;3.0
58670;62592.64479398202;43;M;2.0
10105;62591.98260764114;43;M;1.0
90163;62590.09495940736;62;F;0.0
77017;62589.826444342616;40;F;2.0
55256;62587.83728809839;41;F;1.0
43308;62586.49114182891;29;M;2.0
7000;62581.9548176805;43;M;3.0
60134;62576.630017665695;35;M;3.0
53394;62574.95713446148;37;F;1.0
2515;62571.33714176354;56;M;1.0
88298;62566.49000605562;29;F;2.0
83490;62564.98680004022;43;M;3.0
15190;62559.662571314126;45;M;2.0
8630;62559.638309685644;40;M;3.0
78095;62558.13230624338;45;M;2.0
11795;62557.97810289907;30;M;2.0
12236;62557.261798784006;31;M;1.0
36644;62553.518927597404;21;F;3.0
16654;62550.28913936236;41;F;3.0
12337;62543.62383575695;58;F;2.0
98690;62537.93683475281;54;M;3.0
52624;62537.335624093466;47;M;3.0
35801;62537.12716325144;25;F;3.0
16689;62534.309403313804;36;F;1.0
50713;62529.23609652107;46;M;3.0
90392;62526.21845291546;37;F;3.0
14749;62523.9321371889;36;F;1.0
92483;62520.54624276942;60;F;1.0
84889;62515.12050721707;38;M;3.0
42708;62512.04786998725;50;F;2.0
58273;62511.30625178848;33;F;3.0
52961;62494.94357627728;40;F;1.0
93041;62494.18861999525;28;F;3.0
22430;62487.3756587609;28;F;1.0
94159;62482.162428031195;37;M;1.0
10903;92401.22057056107;49;M;3.0
76928;62477.28991644172;32;M;3.0
12008;62476.38029905441;40;F;2.0
12644;62469.73067738471;44;M;3.0
25806;62461.861450569995;38;M;2.0
1321;62461.52392207767;54;F;3.0
68866;62459.84077945269;58;M;3.0
5807;62458.51195007641;44;M;1.0
99212;62457.763213069804;64;M;3.0
72451;62444.561067776565;47;F;1.0
63409;62443.73685549415;62;F;2.0
95952;62441.78948316155;26;M;1.0
15193;62441.58906387679;29;F;3.0
30352;62441.576121336824;63;M;3.0
10037;62436.56595139562;47;F;3.0
89944;62434.5884717216;29;F;3.0
70009;62433.20402010938;50;F;1.0
17624;62429.913348606664;52;M;1.0
723;62428.83615969702;32;M;2.0
71991;62423.80753329591;26;F;2.0
17239;62421.5379558595;57;M;2.0
73366;62420.514815024275;28;M;2.0
5358;62413.46686934805;27;F;3.0
59445;62411.175498147524;27;M;1.0
92822;62409.204044496844;47;M;2.0
47330;62408.85705170398;35;F;2.0
84429;62402.983477576774;39;M;3.0
50498;62400.74843298481;18;M;2.0
39053;62397.6141218494;47;M;1.0
43022;62395.88187710779;43;F;2.0
39491;62392.76729418182;31;F;1.0
84117;62388.43995324715;59;M;0.0
82844;62386.67716453633;31;M;3.0
27972;62386.24250924389;41;M;1.0
28934;62383.93306864194;32;M;1.0
43058;62377.282202081515;64;M;0.0
88588;62376.63489579958;59;F;2.0
9771;62375.37217383768;42;F;2.0
94092;62366.00859562454;30;M;0.0
97986;62363.6769736323;40;F;2.0
57587;62354.47225679134;52;M;3.0
2571;62349.51769598569;46;M;3.0
63022;62348.0288934124;59;F;2.0
42528;62346.22937012398;40;F;3.0
47953;62343.1209187387;31;M;2.0
31936;62336.00641388628;62;M;2.0
93237;62332.29293506463;18;F;3.0
23410;62330.64829510628;45;F;1.0
91751;62330.594053975816;49;M;2.0
14963;62326.529691302116;62;M;3.0
51963;62324.47512608955;20;F;1.0
74307;62323.6498522305;33;F;1.0
149;62315.552434462006;52;M;3.0
21707;62309.39671893631;60;M;2.0
14769;62305.57083560501;34;M;3.0
77872;62304.49844470796;53;M;2.0
92320;62303.45299970999;33;F;1.0
2252;62292.84834490343;30;M;3.0
2867;62292.41256619987;62;F;2.0
50012;62291.592795067525;46;F;3.0
93946;62288.022055153735;58;F;1.0
33250;62283.154851762825;30;M;2.0
22434;90288.1349408936;40;M;2.0
99214;62276.0294384859;39;M;0.0
83576;62271.7473775863;19;M;1.0
11349;62270.965243458144;25;M;3.0
93215;62268.710742977215;58;F;3.0
8107;62266.75977133204;60;M;1.0
30084;62265.64145805345;32;F;2.0
1744;62255.45381214447;39;M;2.0
73571;62252.694123992565;36;M;1.0
25199;62250.46613802825;57;M;1.0
54420;62250.26784694518;42;M;2.0
58156;62249.52924404843;30;M;2.0
31271;62247.34908480999;34;F;3.0
37388;62243.000898277656;39;M;2.0
90697;62235.319209381065;26;M;1.0
83751;62233.67822131001;28;M;1.0
92662;62231.58232409626;59;M;3.0
44928;62221.65992169957;53;M;2.0
93572;62217.61669462842;25;M;3.0
77887;62213.66416832039;51;F;3.0
76137;62208.25852870205;59;M;3.0
76121;62198.57331118918;62;M;3.0
4260;62194.17963906207;44;F;1.0
71944;62192.09166898487;55;M;3.0
83891;62191.79015195194;47;F;2.0
58354;62189.82648401951;56;M;3.0
50184;62185.97925013963;35;M;2.0
14588;62183.8065014496;59;M;2.0
89955;62181.357954294974;51;F;2.0
16280;62180.82743589494;59;F;2.0
17374;62180.4729327262;55;M;1.0
59882;62178.0773438618;38;M;2.0
5659;62175.15154460858;46;F;2.0
35177;62162.75164855307;64;F;1.0
68991;62155.449616872924;35;M;1.0
26153;62153.89786473844;62;M;1.0
13165;62142.678156408176;51;M;3.0
12745;62139.23588040903;21;F;3.0
95765;62138.12493934818;45;F;1.0
34953;62134.606281365224;41;F;3.0
98585;62128.51977236781;55;M;0.0
42366;62127.20986629235;59;F;2.0
65117;62125.41324021539;42;M;2.0
